30000 30000
25628 28074 1073741823
22165 23187 1073741823
9128 16697 1073741823
29527 29971 1073741823
11043 19105 1073741823
26034 27500 1073741823
1148 18201 1073741823
5149 9449 1073741823
16383 20385 1073741823
14449 24736 1073741823
18030 25753 1073741823
25246 29470 1073741823
4436 10458 1073741823
5020 12867 1073741823
15766 27807 1073741823
1189 3201 1073741823
11339 29307 1073741823
28322 28815 1073741823
9677 16739 1073741823
26083 29499 1073741823
13072 27171 1073741823
7698 13178 1073741823
8499 10929 1073741823
10858 11222 1073741823
25429 25981 1073741823
3620 15549 1073741823
18090 23222 1073741823
12594 24421 1073741823
11470 15358 1073741823
3376 18094 1073741823
16473 17808 1073741823
9880 10078 1073741823
22451 23130 1073741823
9781 20724 1073741823
1274 22066 1073741823
9946 11772 1073741823
15169 15297 1073741823
2899 17866 1073741823
24651 29741 1073741823
28828 29750 1073741823
1081 23739 1073741823
4177 23589 1073741823
11697 14727 1073741823
10086 20360 1073741823
2912 26653 1073741823
13592 17048 1073741823
19088 24214 1073741823
9763 11627 1073741823
15357 27776 1073741823
16438 16607 1073741823
15076 19170 1073741823
24996 25909 1073741823
2654 26472 1073741823
26972 29611 1073741823
7404 13254 1073741823
23323 28249 1073741823
1315 2777 1073741823
5088 13577 1073741823
14250 20779 1073741823
8865 12110 1073741823
13745 18073 1073741823
6460 27260 1073741823
6500 8246 1073741823
27056 29499 1073741823
13008 26811 1073741823
9101 11429 1073741823
17958 29836 1073741823
9641 14409 1073741823
27406 28357 1073741823
6165 29804 1073741823
269 14335 1073741823
16975 20481 1073741823
8522 11255 1073741823
4537 4641 1073741823
25789 26622 1073741823
25674 29226 1073741823
14442 27071 1073741823
27524 27863 1073741823
11773 19128 1073741823
15270 25962 1073741823
6613 9632 1073741823
23330 27973 1073741823
15894 17143 1073741823
26193 27363 1073741823
11257 19893 1073741823
7014 24636 1073741823
20327 24344 1073741823
25249 26746 1073741823
22727 28940 1073741823
9925 13722 1073741823
996 2760 1073741823
4555 9693 1073741823
9266 13716 1073741823
472 26153 1073741823
19842 29704 1073741823
19053 27507 1073741823
21172 29720 1073741823
5597 29356 1073741823
2268 18263 1073741823
1493 21239 1073741823
8136 13988 1073741823
6967 11603 1073741823
20369 25811 1073741823
23671 28403 1073741823
1137 6150 1073741823
5098 7478 1073741823
1956 29545 1073741823
13451 14658 1073741823
3506 23922 1073741823
22048 23626 1073741823
283 21563 1073741823
10349 13326 1073741823
17172 17827 1073741823
9895 20477 1073741823
20641 26787 1073741823
7979 28037 1073741823
7459 12375 1073741823
25456 29133 1073741823
25060 28698 1073741823
13370 24228 1073741823
3057 29077 1073741823
15889 19697 1073741823
15400 19969 1073741823
14834 23973 1073741823
3473 6609 1073741823
1604 15158 1073741823
5618 14390 1073741823
19469 22633 1073741823
21661 27955 1073741823
1126 8096 1073741823
909 13347 1073741823
29229 29761 1073741823
2433 3480 1073741823
25593 26469 1073741823
13704 23604 1073741823
21075 23141 1073741823
23278 23901 1073741823
11811 18513 1073741823
18230 19525 1073741823
29544 29572 1073741823
16504 28073 1073741823
21548 25784 1073741823
7468 7590 1073741823
4024 8888 1073741823
29944 29963 1073741823
18948 19400 1073741823
21447 26811 1073741823
577 25566 1073741823
8987 10531 1073741823
12474 18909 1073741823
15780 28418 1073741823
808 22515 1073741823
24849 29329 1073741823
4358 27660 1073741823
29222 29470 1073741823
5717 25715 1073741823
18191 21971 1073741823
9665 27426 1073741823
27636 28929 1073741823
12755 13141 1073741823
5581 11956 1073741823
13927 14297 1073741823
14200 26490 1073741823
5729 10953 1073741823
27912 29078 1073741823
412 24525 1073741823
12641 15616 1073741823
499 25161 1073741823
4610 23711 1073741823
14244 26375 1073741823
21793 25018 1073741823
15393 16709 1073741823
17917 23458 1073741823
1257 23204 1073741823
7024 15277 1073741823
21703 29747 1073741823
11459 24620 1073741823
11385 12715 1073741823
26823 27495 1073741823
6755 12350 1073741823
17185 17604 1073741823
12933 18241 1073741823
3046 15180 1073741823
17067 20517 1073741823
25960 26576 1073741823
5859 10262 1073741823
19535 24756 1073741823
25140 27663 1073741823
26091 29069 1073741823
8077 8649 1073741823
2248 18338 1073741823
2508 11079 1073741823
13187 23579 1073741823
13088 26933 1073741823
26077 29584 1073741823
13025 19421 1073741823
4110 10042 1073741823
17246 26732 1073741823
3164 16423 1073741823
24103 28965 1073741823
22251 25058 1073741823
18349 25798 1073741823
679 20908 1073741823
27127 27980 1073741823
21376 26859 1073741823
18326 25209 1073741823
21797 23490 1073741823
6874 16597 1073741823
10165 17625 1073741823
22 6173 1073741823
28897 29514 1073741823
29506 29691 1073741823
17014 23597 1073741823
22544 24312 1073741823
13802 27082 1073741823
9729 21116 1073741823
26164 26532 1073741823
1769 4745 1073741823
15329 16060 1073741823
6352 11048 1073741823
16229 26710 1073741823
29418 29768 1073741823
26031 28634 1073741823
410 9249 1073741823
2816 8942 1073741823
16850 26840 1073741823
4092 6090 1073741823
21230 27238 1073741823
19714 26768 1073741823
14466 23372 1073741823
20409 25153 1073741823
23200 26200 1073741823
5867 22149 1073741823
13695 23144 1073741823
16535 25647 1073741823
6184 18433 1073741823
24129 28263 1073741823
15219 20314 1073741823
25485 25852 1073741823
17714 25883 1073741823
25356 25667 1073741823
2988 13831 1073741823
3414 8499 1073741823
11597 18326 1073741823
9817 26336 1073741823
20635 23113 1073741823
25840 26065 1073741823
8300 26124 1073741823
28856 29220 1073741823
22614 27359 1073741823
29215 29948 1073741823
56 17437 1073741823
26813 29134 1073741823
24343 26837 1073741823
15336 18412 1073741823
7291 16044 1073741823
14722 25349 1073741823
27068 29816 1073741823
486 6804 1073741823
16839 28301 1073741823
18723 23660 1073741823
12357 21758 1073741823
17592 17671 1073741823
2717 27412 1073741823
2577 4102 1073741823
6232 22265 1073741823
161 29985 1073741823
8694 15418 1073741823
7041 28741 1073741823
16320 20772 1073741823
8167 17179 1073741823
478 26152 1073741823
7178 9188 1073741823
5866 9744 1073741823
8037 10142 1073741823
13252 23229 1073741823
13322 29754 1073741823
2919 8015 1073741823
569 7949 1073741823
25899 26276 1073741823
21041 25958 1073741823
17004 20051 1073741823
24646 24942 1073741823
29500 29640 1073741823
14132 19841 1073741823
25429 27237 1073741823
1203 2678 1073741823
13137 21066 1073741823
7243 9104 1073741823
29214 29419 1073741823
7274 17482 1073741823
2732 7511 1073741823
27060 28730 1073741823
14824 19070 1073741823
29850 29928 1073741823
8430 26807 1073741823
2046 15498 1073741823
18298 20620 1073741823
18741 24941 1073741823
8864 12585 1073741823
126 15814 1073741823
29630 29853 1073741823
9075 15899 1073741823
5038 23820 1073741823
20462 22201 1073741823
2320 6585 1073741823
18510 20857 1073741823
12775 15425 1073741823
28873 29489 1073741823
14258 14374 1073741823
14084 17432 1073741823
26494 26834 1073741823
6112 8163 1073741823
15467 26141 1073741823
14231 26397 1073741823
19852 23214 1073741823
16393 24745 1073741823
16099 25175 1073741823
1056 1942 1073741823
16012 21126 1073741823
20634 24801 1073741823
25144 27696 1073741823
16696 19176 1073741823
941 3417 1073741823
21490 24232 1073741823
9388 12256 1073741823
10398 22230 1073741823
20804 29633 1073741823
15857 19026 1073741823
23077 29907 1073741823
27540 27792 1073741823
55 29395 1073741823
17018 26516 1073741823
13996 27795 1073741823
18290 24426 1073741823
15955 27867 1073741823
15352 18697 1073741823
26862 28933 1073741823
26961 28927 1073741823
4854 24449 1073741823
8663 12737 1073741823
17598 17985 1073741823
27793 28503 1073741823
23206 25399 1073741823
3846 14197 1073741823
2145 27493 1073741823
26963 28887 1073741823
2665 3002 1073741823
22652 29641 1073741823
28929 29360 1073741823
4864 19828 1073741823
362 28643 1073741823
13232 15362 1073741823
330 18427 1073741823
26304 29663 1073741823
6043 10765 1073741823
27935 28489 1073741823
2720 2945 1073741823
27140 28669 1073741823
25613 29706 1073741823
11978 21462 1073741823
10135 22448 1073741823
973 2332 1073741823
13706 29420 1073741823
22197 24157 1073741823
10186 14554 1073741823
9506 21653 1073741823
23099 26843 1073741823
23913 25766 1073741823
15925 23053 1073741823
9134 15632 1073741823
562 9247 1073741823
19570 29600 1073741823
25034 26176 1073741823
19488 21396 1073741823
12770 29173 1073741823
17634 19018 1073741823
2032 23052 1073741823
9913 18133 1073741823
17570 24848 1073741823
5581 7646 1073741823
14575 27847 1073741823
2818 4175 1073741823
2557 19618 1073741823
25291 26549 1073741823
22165 29234 1073741823
20035 26178 1073741823
12837 21273 1073741823
23162 25113 1073741823
6804 10206 1073741823
524 24978 1073741823
27787 28406 1073741823
1993 11276 1073741823
18194 27802 1073741823
17072 27189 1073741823
15945 16154 1073741823
29293 29392 1073741823
9816 22409 1073741823
5573 15580 1073741823
2728 26103 1073741823
29056 29202 1073741823
9556 15731 1073741823
22694 23875 1073741823
27354 27789 1073741823
13788 28040 1073741823
2279 13085 1073741823
16113 28367 1073741823
8306 29450 1073741823
1717 20178 1073741823
29271 29628 1073741823
24842 26995 1073741823
6119 10233 1073741823
19773 23916 1073741823
5613 26096 1073741823
23190 23596 1073741823
1508 5116 1073741823
15149 24124 1073741823
10584 19689 1073741823
976 19617 1073741823
21435 21665 1073741823
323 8315 1073741823
1081 6075 1073741823
1223 24794 1073741823
15869 27704 1073741823
5566 15373 1073741823
4053 21081 1073741823
23022 28963 1073741823
10980 22076 1073741823
2788 24816 1073741823
20887 24689 1073741823
12955 26047 1073741823
13018 21642 1073741823
77 6881 1073741823
1419 18535 1073741823
10616 14295 1073741823
766 3104 1073741823
25429 26710 1073741823
18659 24152 1073741823
28229 29904 1073741823
6550 9307 1073741823
25021 29366 1073741823
21622 27881 1073741823
18820 22245 1073741823
13480 15307 1073741823
5131 14273 1073741823
18236 23875 1073741823
15100 25965 1073741823
816 6184 1073741823
23061 28045 1073741823
211 4600 1073741823
10295 12950 1073741823
18333 18377 1073741823
1722 4041 1073741823
3070 7254 1073741823
6916 20798 1073741823
27556 29946 1073741823
9818 16732 1073741823
6432 10247 1073741823
4085 28166 1073741823
22171 22254 1073741823
21849 28923 1073741823
2245 25207 1073741823
21730 23583 1073741823
223 1169 1073741823
9888 21863 1073741823
1562 29645 1073741823
565 16252 1073741823
5487 27876 1073741823
6683 22917 1073741823
12656 26146 1073741823
17243 28351 1073741823
20623 26870 1073741823
9020 16509 1073741823
23229 26844 1073741823
20841 22109 1073741823
5669 10264 1073741823
16247 27110 1073741823
19483 29001 1073741823
9589 12990 1073741823
14927 16139 1073741823
7364 25677 1073741823
9287 28694 1073741823
23849 27354 1073741823
6412 6421 1073741823
20512 23338 1073741823
16675 25379 1073741823
28275 28612 1073741823
18622 25057 1073741823
7180 17196 1073741823
14900 16165 1073741823
215 22559 1073741823
23727 26776 1073741823
18188 24143 1073741823
27428 27869 1073741823
5596 12118 1073741823
14217 27669 1073741823
553 12016 1073741823
3650 16643 1073741823
25515 26547 1073741823
28124 29989 1073741823
24432 24469 1073741823
26365 29598 1073741823
26484 26820 1073741823
14491 26303 1073741823
22641 28528 1073741823
1853 3730 1073741823
10744 22660 1073741823
623 7765 1073741823
25793 29006 1073741823
25546 29208 1073741823
21312 22582 1073741823
17443 21918 1073741823
8312 16897 1073741823
6899 22724 1073741823
22804 25875 1073741823
4935 27701 1073741823
692 10064 1073741823
29416 29432 1073741823
15749 23083 1073741823
26765 29639 1073741823
9236 10588 1073741823
2640 26931 1073741823
23908 29546 1073741823
6239 12817 1073741823
5438 13492 1073741823
22516 25329 1073741823
20168 27403 1073741823
6791 11620 1073741823
17753 29270 1073741823
17730 24969 1073741823
20364 24759 1073741823
27829 29711 1073741823
867 3601 1073741823
22731 27411 1073741823
17358 23428 1073741823
1276 27848 1073741823
20124 27468 1073741823
28869 29263 1073741823
17522 25727 1073741823
21589 27246 1073741823
22826 27500 1073741823
3466 5285 1073741823
15773 26100 1073741823
22811 27645 1073741823
17011 19496 1073741823
11287 15745 1073741823
7482 16401 1073741823
16782 22587 1073741823
950 14984 1073741823
12429 12545 1073741823
4472 12860 1073741823
7760 26522 1073741823
11186 23449 1073741823
24756 25394 1073741823
22346 29423 1073741823
9451 27086 1073741823
13613 21585 1073741823
28275 28646 1073741823
6374 7516 1073741823
585 2199 1073741823
28015 28365 1073741823
4698 9222 1073741823
23623 29188 1073741823
15674 23958 1073741823
27332 27426 1073741823
13848 23682 1073741823
427 22365 1073741823
10482 23508 1073741823
4862 21648 1073741823
12037 17168 1073741823
21013 24584 1073741823
26504 27748 1073741823
12784 21993 1073741823
2201 21009 1073741823
7628 14545 1073741823
1864 6092 1073741823
8180 18498 1073741823
24307 25425 1073741823
27354 29002 1073741823
28449 29129 1073741823
822 2105 1073741823
18771 28769 1073741823
13198 19898 1073741823
2072 10289 1073741823
24615 25080 1073741823
21664 23144 1073741823
13563 26490 1073741823
23955 29364 1073741823
23579 25520 1073741823
3555 17360 1073741823
19831 27662 1073741823
4623 7364 1073741823
14251 27587 1073741823
7370 25217 1073741823
27420 28916 1073741823
19115 20403 1073741823
1556 2011 1073741823
28198 29052 1073741823
2634 13292 1073741823
22459 28340 1073741823
29398 29705 1073741823
28269 28943 1073741823
17443 20982 1073741823
11382 21788 1073741823
17494 24092 1073741823
21561 21958 1073741823
27918 29829 1073741823
29048 29237 1073741823
5692 7388 1073741823
1431 19449 1073741823
17205 18814 1073741823
10049 21263 1073741823
17925 19512 1073741823
19577 28072 1073741823
11526 20110 1073741823
22708 24258 1073741823
11954 12628 1073741823
15701 20508 1073741823
1974 4519 1073741823
23960 26400 1073741823
2583 25830 1073741823
21891 23111 1073741823
1465 7119 1073741823
11546 20166 1073741823
8526 19740 1073741823
19411 21305 1073741823
7500 15167 1073741823
16457 25752 1073741823
12114 18922 1073741823
12340 13719 1073741823
1771 4912 1073741823
1177 23086 1073741823
1588 21327 1073741823
9790 20263 1073741823
19419 28274 1073741823
24161 24502 1073741823
9625 16890 1073741823
12201 20155 1073741823
25762 29034 1073741823
15197 22811 1073741823
17033 18178 1073741823
1748 17173 1073741823
